speed_ticks,speed,Kalman_gain,posterior_x_phi,omega_x,omega_y,omega_z,m_lean_angle_meas,m_lean_angle,bias,lean_rate,enc_counts_hand,enc_counts_fork,m_hand_angle,m_fork_angle,steer_rate,voltage_mtr_driver,m_lean_torque,sil_command,post_fork_pwm,post_hand_pwm,command_hand
0,0.00,0.00336,0.00022,-0.00,-0.02,-0.01,-0.00,0.00022,0.00,-0.00396,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00018,0.00,-0.02,-0.02,-0.00,0.00018,0.00,0.00055,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00019,-0.00,-0.02,-0.01,-0.00,0.00019,0.00,-0.00176,3550,5875,0.02082,0.07684,0.00000,2.19,0.00,,16384,21019,-5.50
0,0.00,0.00336,0.00017,-0.00,-0.02,-0.01,-0.00,0.00017,0.00,-0.00192,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00015,-0.00,-0.02,-0.01,-0.00,0.00015,0.00,-0.00063,3550,5875,0.02082,0.07684,0.00000,2.19,0.00,,16384,21019,-5.50
0,0.00,0.00336,0.00014,-0.00,-0.02,-0.01,-0.00,0.00014,0.00,-0.00078,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,0.00013,0.00,-0.02,-0.01,0.00,0.00013,0.00,0.00164,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00015,-0.00,-0.02,-0.01,0.00,0.00015,0.00,-0.00259,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00012,-0.00,-0.02,-0.01,-0.00,0.00012,0.00,-0.00074,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,0.00012,-0.00,-0.02,-0.01,0.00,0.00012,0.00,-0.00165,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00010,0.00,-0.02,-0.01,-0.00,0.00010,0.00,0.00051,3550,5875,0.02082,0.07684,0.00000,2.19,6.17,,16384,21019,-5.50
0,0.00,0.00336,0.00010,0.00,-0.02,-0.01,0.00,0.00010,0.00,0.00047,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00011,0.00,-0.02,-0.01,-0.00,0.00011,0.00,0.00024,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,0.00011,-0.00,-0.02,-0.02,-0.00,0.00011,0.00,-0.00149,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00010,0.00,-0.02,-0.02,-0.00,0.00009,0.00,0.00168,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00011,0.00,-0.02,-0.01,0.00,0.00011,0.00,0.00278,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00014,0.00,-0.02,-0.01,-0.00,0.00014,0.00,0.00043,3550,5875,0.02082,0.07684,0.00000,2.20,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00014,-0.00,-0.02,-0.02,-0.00,0.00014,0.00,-0.00137,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00013,-0.00,-0.02,-0.01,-0.00,0.00013,0.00,-0.00101,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00012,0.00,-0.02,-0.01,0.00,0.00012,0.00,0.00247,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00014,-0.00,-0.02,-0.01,-0.00,0.00014,0.00,-0.00055,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00014,-0.00,-0.02,-0.02,-0.00,0.00014,0.00,-0.00047,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00013,0.00,-0.02,-0.02,-0.00,0.00013,0.00,0.00180,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00015,0.00,-0.02,-0.01,-0.00,0.00015,0.00,0.00130,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00016,0.00,-0.02,-0.01,-0.00,0.00016,0.00,0.00133,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00017,-0.00,-0.02,-0.02,-0.00,0.00017,0.00,-0.00255,3550,5875,0.02082,0.07684,0.00000,2.19,0.15,,16384,21019,-5.50
0,0.00,0.00336,0.00015,0.00,-0.02,-0.01,-0.00,0.00015,0.00,0.00027,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00015,-0.00,-0.02,-0.02,-0.00,0.00015,0.00,-0.00145,3550,5875,0.02082,0.07684,0.00000,2.19,0.00,,16384,21019,-5.50
0,0.00,0.00336,0.00014,-0.00,-0.02,-0.02,-0.00,0.00013,0.00,-0.00157,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00012,-0.00,-0.02,-0.01,0.00,0.00012,0.00,-0.00047,3550,5875,0.02082,0.07684,0.00000,2.18,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00011,-0.00,-0.02,-0.01,0.00,0.00011,0.00,-0.00047,3550,5875,0.02082,0.07684,0.00000,2.20,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00011,0.00,-0.02,-0.01,-0.00,0.00011,0.00,0.00031,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,0.00011,0.00,-0.02,-0.01,-0.00,0.00011,0.00,0.00012,3550,5875,0.02082,0.07684,0.00000,2.19,0.15,,16384,21019,-5.50
0,0.00,0.00336,0.00011,-0.00,-0.02,-0.01,-0.00,0.00011,0.00,-0.00184,3550,5875,0.02082,0.07684,0.00000,2.19,1.73,,16384,21019,-5.50
0,0.00,0.00336,0.00009,-0.00,-0.02,-0.01,-0.00,0.00009,0.00,-0.00274,3550,5875,0.02082,0.07684,0.00000,2.19,2.37,,16384,21019,-5.50
0,0.00,0.00336,0.00007,0.00,-0.02,-0.01,-0.00,0.00007,0.00,0.00039,3550,5875,0.02082,0.07684,0.00000,2.19,0.00,,16384,21019,-5.50
0,0.00,0.00336,0.00007,-0.00,-0.02,-0.01,-0.00,0.00007,0.00,-0.00188,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00005,0.00,-0.02,-0.01,0.00,0.00005,0.00,0.00047,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00005,-0.00,-0.02,-0.02,-0.00,0.00005,0.00,-0.00251,3550,5875,0.02082,0.07684,0.00000,2.19,9.03,,16384,21019,-5.50
0,0.00,0.00336,0.00003,0.00,-0.02,-0.01,0.00,0.00003,0.00,0.00164,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00005,0.00,-0.02,-0.02,0.00,0.00005,0.00,0.00168,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00006,0.00,-0.02,-0.01,0.00,0.00006,0.00,0.00266,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00009,0.00,-0.02,-0.01,-0.00,0.00009,0.00,0.00020,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00009,-0.00,-0.02,-0.01,-0.00,0.00009,0.00,-0.00067,3550,5875,0.02082,0.07684,0.00000,2.20,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00008,0.00,-0.02,-0.02,0.00,0.00008,0.00,0.00093,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00009,0.00,-0.02,-0.01,-0.00,0.00009,0.00,0.00031,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00010,-0.00,-0.02,-0.01,-0.00,0.00010,0.00,-0.00204,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00007,-0.00,-0.02,-0.01,-0.00,0.00007,0.00,-0.00090,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00007,0.00,-0.02,-0.01,-0.00,0.00007,0.00,0.00031,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00007,-0.00,-0.02,-0.01,-0.00,0.00007,0.00,-0.00169,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,0.00005,-0.00,-0.02,-0.01,0.00,0.00005,0.00,-0.00388,3550,5875,0.02082,0.07684,0.00000,2.17,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00001,-0.00,-0.02,-0.02,-0.00,0.00001,0.00,-0.00263,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,-0.00,-0.02,-0.01,0.00,-0.00001,0.00,-0.00184,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00003,-0.00,-0.02,-0.01,0.00,-0.00003,0.00,-0.00082,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00004,-0.00,-0.02,-0.02,0.00,-0.00004,0.00,-0.00059,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00005,0.00,-0.02,-0.01,0.00,-0.00005,0.00,0.00023,3550,5875,0.02082,0.07684,0.00000,2.19,5.22,,16384,21019,-5.50
0,0.00,0.00336,-0.00004,-0.00,-0.02,-0.01,-0.00,-0.00004,0.00,-0.00208,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.02,-0.00,-0.00006,0.00,-0.00251,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00009,0.00,-0.02,-0.01,-0.00,-0.00009,0.00,0.00008,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00009,0.00,-0.02,-0.01,0.00,-0.00009,0.00,0.00047,3550,5875,0.02082,0.07684,0.00000,2.18,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00008,0.00,-0.02,-0.01,-0.00,-0.00008,0.00,0.00149,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00007,0.00,-0.02,-0.01,-0.00,-0.00007,0.00,0.00051,3550,5875,0.02082,0.07684,0.00000,2.19,0.15,,16384,21019,-5.50
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.01,-0.00,-0.00006,0.00,-0.00407,3550,5875,0.02082,0.07684,0.00000,2.19,0.00,,16384,21019,-5.50
0,0.00,0.00336,-0.00010,0.00,-0.02,-0.01,-0.00,-0.00010,0.00,0.00035,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00010,0.00,-0.02,-0.01,-0.00,-0.00010,0.00,0.00031,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00010,0.00,-0.02,-0.01,-0.00,-0.00010,0.00,0.00239,3550,5875,0.02082,0.07684,0.00000,2.20,0.15,,16384,21019,-5.50
0,0.00,0.00336,-0.00007,-0.00,-0.02,-0.02,-0.00,-0.00007,0.00,-0.00032,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00007,-0.00,-0.02,-0.01,-0.00,-0.00007,0.00,-0.00074,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00008,0.00,-0.02,-0.02,-0.00,-0.00008,0.00,0.00160,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00007,0.00,-0.02,-0.02,-0.00,-0.00007,0.00,0.00403,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,-0.00,-0.02,-0.01,0.00,-0.00002,0.00,-0.00040,3550,5875,0.02082,0.07684,0.00000,2.19,0.15,,16384,21019,-5.50
0,0.00,0.00336,-0.00003,0.00,-0.02,-0.02,0.00,-0.00003,0.00,0.00160,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,-0.00,-0.02,-0.01,0.00,-0.00001,0.00,-0.00192,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00003,0.00,-0.02,-0.01,0.00,-0.00003,0.00,0.00043,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00003,0.00,-0.02,-0.01,0.00,-0.00003,0.00,0.00031,3550,5875,0.02082,0.07684,0.00000,2.19,0.15,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,0.00,-0.02,-0.01,0.00,-0.00002,0.00,0.00047,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,0.00,-0.02,-0.01,0.00,-0.00002,0.00,0.00054,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,-0.00,-0.02,-0.02,0.00,-0.00001,0.00,-0.00032,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,-0.00,-0.02,-0.01,0.00,-0.00002,0.00,-0.00180,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00004,0.00,-0.02,-0.02,0.00,-0.00003,0.00,0.00168,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,0.00,-0.02,-0.01,0.00,-0.00002,0.00,0.00164,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00000,-0.00,-0.02,-0.01,0.00,-0.00000,0.00,-0.00063,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,0.00,-0.02,-0.01,0.00,-0.00001,0.00,0.00129,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,0.00001,0.00,-0.02,-0.02,0.00,0.00001,0.00,-0.00024,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,0.00000,-0.00,-0.02,-0.02,0.00,0.00000,0.00,-0.00145,3550,5875,0.02082,0.07684,0.00000,2.20,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,0.00,-0.02,-0.01,0.00,-0.00001,0.00,0.00035,3550,5875,0.02082,0.07684,0.00000,2.21,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,0.00,-0.02,-0.02,0.00,-0.00001,0.00,-0.00005,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,-0.00,-0.02,-0.02,0.00,-0.00001,0.00,-0.00047,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,-0.00,-0.02,-0.01,0.00,-0.00001,0.00,-0.00165,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00003,0.00,-0.02,-0.01,0.00,-0.00003,0.00,0.00031,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00003,0.00,-0.02,-0.01,0.00,-0.00003,0.00,0.00149,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,0.00,-0.02,-0.02,0.00,-0.00001,0.00,0.00055,3550,5875,0.02082,0.07684,0.00000,2.17,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,0.00,-0.02,-0.02,0.00,-0.00001,0.00,0.00066,3550,5875,0.02082,0.07684,0.00000,2.21,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00000,0.00,-0.02,-0.01,0.00,0.00000,0.00,0.00039,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00000,-0.00,-0.02,-0.01,0.00,0.00000,0.00,-0.00259,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,0.00,-0.02,-0.01,0.00,-0.00002,0.00,0.00031,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,0.00,-0.02,-0.01,0.00,-0.00002,0.00,0.00251,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,0.00001,0.00,-0.02,-0.01,0.00,0.00001,0.00,0.00039,3550,5875,0.02082,0.07684,0.00000,2.19,0.00,,16384,21019,-5.50
0,0.00,0.00336,0.00001,0.00,-0.02,-0.02,0.00,0.00001,0.00,0.00082,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00002,-0.00,-0.02,-0.01,0.00,0.00002,0.00,-0.00173,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,0.00000,0.00,-0.02,-0.01,0.00,0.00000,0.00,0.00129,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,0.00001,-0.00,-0.02,-0.01,0.00,0.00001,0.00,-0.00180,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00000,-0.00,-0.02,-0.02,0.00,-0.00000,0.00,-0.00028,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00001,-0.00,-0.02,-0.02,0.00,-0.00001,0.00,-0.00259,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00003,-0.00,-0.02,-0.02,0.00,-0.00003,0.00,-0.00353,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,-0.00007,0.00,-0.02,-0.01,0.00,-0.00007,0.00,0.00262,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00004,-0.00,-0.02,-0.02,-0.00,-0.00004,0.00,-0.00172,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00006,-0.00,-0.02,-0.01,-0.00,-0.00006,0.00,-0.00055,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00006,0.00,-0.02,-0.02,0.00,-0.00006,0.00,-0.00024,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00007,0.00,-0.02,-0.01,-0.00,-0.00007,0.00,0.00251,3550,5875,0.02082,0.07684,0.00000,2.20,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00004,-0.00,-0.02,-0.01,-0.00,-0.00004,0.00,-0.00109,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00005,-0.00,-0.02,-0.02,-0.00,-0.00005,0.00,-0.00051,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,-0.00006,0.00,-0.02,-0.01,-0.00,-0.00006,0.00,0.00110,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00004,0.00,-0.02,-0.02,-0.00,-0.00004,0.00,0.00055,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,-0.00004,0.00,-0.02,-0.01,0.00,-0.00004,0.00,0.00164,3550,5875,0.02082,0.07684,0.00000,2.19,2.05,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,0.00,-0.02,-0.01,0.00,-0.00002,0.00,0.00035,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,-0.00,-0.02,-0.01,0.00,-0.00002,0.00,-0.00090,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00003,0.00,-0.02,-0.01,0.00,-0.00003,0.00,0.00012,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00003,0.00,-0.02,-0.01,0.00,-0.00003,0.00,0.00051,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00002,-0.00,-0.02,-0.01,0.00,-0.00002,0.00,-0.00248,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00005,-0.00,-0.02,-0.01,0.00,-0.00005,0.00,-0.00130,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00006,-0.00,-0.01,-0.02,-0.00,-0.00006,0.00,-0.00285,3550,5875,0.02082,0.07684,0.00000,2.19,0.00,,16384,21019,-5.50
0,0.00,0.00336,-0.00009,-0.00,-0.02,-0.02,-0.00,-0.00009,0.00,-0.00164,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00010,0.00,-0.02,-0.01,-0.00,-0.00010,0.00,0.00051,3550,5875,0.02082,0.07684,0.00000,2.18,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00010,-0.00,-0.02,-0.01,0.00,-0.00010,0.00,-0.00157,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00011,0.00,-0.02,-0.02,0.00,-0.00011,0.00,-0.00024,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00012,-0.00,-0.02,-0.01,-0.00,-0.00012,0.00,-0.00313,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00015,-0.00,-0.02,-0.02,-0.00,-0.00015,0.00,-0.00153,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00016,-0.00,-0.02,-0.02,-0.00,-0.00016,0.00,-0.00047,3550,5875,0.02082,0.07684,0.00000,2.19,7.44,,16384,21019,-5.50
0,0.00,0.00336,-0.00017,0.00,-0.02,-0.01,-0.00,-0.00016,0.00,0.00145,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00015,0.00,-0.02,-0.02,-0.00,-0.00015,0.00,0.00192,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00013,0.00,-0.02,-0.02,0.00,-0.00013,0.00,0.00183,3550,5875,0.02082,0.07684,0.00000,2.20,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00011,-0.00,-0.02,-0.01,-0.00,-0.00011,0.00,-0.00196,3550,5875,0.02082,0.07684,0.00000,2.19,2.68,,16384,21019,-5.50
0,0.00,0.00336,-0.00013,-0.00,-0.02,-0.01,0.00,-0.00013,0.00,-0.00259,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00016,0.00,-0.02,-0.02,-0.00,-0.00016,0.00,0.00074,3550,5875,0.02082,0.07684,0.00000,2.19,0.46,,16384,21019,-5.50
0,0.00,0.00336,-0.00015,-0.00,-0.02,-0.01,-0.00,-0.00015,0.00,-0.00074,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00016,-0.00,-0.02,-0.02,-0.00,-0.00016,0.00,-0.00255,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00018,-0.00,-0.02,-0.01,0.00,-0.00018,0.00,-0.00380,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00022,-0.00,-0.02,-0.01,-0.00,-0.00022,0.00,-0.00082,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00023,-0.00,-0.02,-0.02,-0.00,-0.00022,0.00,-0.00028,3550,5875,0.02082,0.07684,0.00000,2.19,2.05,,16384,21019,-5.50
0,0.00,0.00336,-0.00023,-0.00,-0.01,-0.02,-0.00,-0.00023,0.00,-0.00391,3550,5875,0.02082,0.07684,0.00000,2.19,0.00,,16384,21019,-5.50
0,0.00,0.00336,-0.00027,-0.00,-0.02,-0.02,-0.00,-0.00026,0.00,-0.00047,3550,5875,0.02082,0.07684,0.00000,2.19,0.78,,16384,21019,-5.50
0,0.00,0.00336,-0.00027,-0.00,-0.02,-0.02,-0.00,-0.00027,0.00,-0.00360,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,-0.00030,-0.00,-0.02,-0.02,0.00,-0.00030,0.00,-0.00330,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00034,-0.00,-0.02,-0.01,-0.00,-0.00034,0.00,-0.00172,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00035,-0.00,-0.02,-0.02,-0.00,-0.00035,0.00,-0.00141,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00037,0.00,-0.02,-0.02,0.00,-0.00036,0.00,0.00297,3550,5875,0.02082,0.07684,0.00000,2.19,1.42,,16384,21019,-5.50
0,0.00,0.00336,-0.00033,0.00,-0.02,-0.01,-0.00,-0.00033,0.00,0.00122,3550,5875,0.02082,0.07684,0.00000,2.20,1.42,,16384,21019,-5.50
0,0.00,0.00336,-0.00032,0.00,-0.02,-0.01,0.00,-0.00032,0.00,0.00223,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
0,0.00,0.00336,-0.00030,0.00,-0.02,-0.01,-0.00,-0.00030,0.00,0.00216,3550,5875,0.02082,0.07684,0.00000,2.19,1.10,,16384,21019,-5.50
